Time, X, Y, Z, VX, VY, VZ
     0.000,        6871.302000,           0.000000,           0.000000,           0.000000,          -1.059997,           7.542271
   100.000,        6829.133806,        -105.782785,         752.683627,          -0.842500,          -1.053492,           7.495985
   200.000,        6703.146783,        -210.267223,        1496.129032,          -1.674660,          -1.034057,           7.357696
   300.000,        6494.887260,        -312.170901,        2221.211378,          -2.486265,          -1.001930,           7.129100
   400.000,        6206.911355,        -410.243083,        2919.031213,          -3.267355,          -0.957505,           6.813004
   500.000,        5842.753601,        -503.280059,        3581.023697,          -4.008342,          -0.901329,           6.413287
   600.000,        5406.883566,        -590.139921,        4199.063723,          -4.700132,          -0.834090,           5.934855
   700.000,        4904.650994,        -669.756574,        4765.565647,          -5.334233,          -0.756613,           5.383581
   800.000,        4342.220143,        -741.152827,        5273.576385,          -5.902864,          -0.669850,           4.766229
   900.000,        3726.494129,        -803.452383,        5716.860760,          -6.399045,          -0.574865,           4.090379
  1000.000,        3065.030194,        -855.890595,        6089.978027,          -6.816686,          -0.472825,           3.364324
  1100.000,        2365.946959,        -897.823852,        6388.348651,          -7.150661,          -0.364981,           2.596977
  1200.000,        1637.824770,        -928.737476,        6608.310518,          -7.396870,          -0.252658,           1.797755
  1300.000,         889.600390,        -948.252043,        6747.163877,          -7.552293,          -0.137234,           0.976468
  1400.000,         130.457309,        -956.128037,        6803.204483,          -7.615021,          -0.020125,           0.143196
  1500.000,        -630.286967,        -952.268789,        6775.744510,          -7.584284,           0.097231,          -0.691833
  1600.000,       -1383.295281,        -936.721668,        6665.120993,          -7.460460,           0.213393,          -1.518371
  1700.000,       -2119.325426,        -909.677494,        6472.691694,          -7.245068,           0.326936,          -2.326273
  1800.000,       -2829.343579,        -871.468199,        6200.818435,          -6.940753,           0.436467,          -3.105623
  1900.000,       -3504.635181,        -822.562753,        5852.838110,          -6.551248,           0.540640,          -3.846856
  2000.000,       -4136.911897,        -763.561409,        5433.021729,          -6.081336,           0.638178,          -4.540873
  2100.000,       -4718.413343,        -695.188331,        4946.521999,          -5.536783,           0.727883,          -5.179157
  2200.000,       -5242.002338,        -618.282710,        4399.310077,          -4.924273,           0.808654,          -5.753874
  2300.000,       -5701.252500,        -533.788466,        3798.102286,          -4.251324,           0.879500,          -6.257969
  2400.000,       -6090.527126,        -442.742654,        3150.277678,          -3.526196,           0.939551,          -6.685255
  2500.000,       -6405.048369,        -346.262747,        2463.787465,          -2.757787,           0.988071,          -7.030489
  2600.000,       -6640.955887,        -245.532910,        1747.057432,          -1.955531,           1.024463,          -7.289432
  2700.000,       -6795.354218,        -141.789472,        1008.884518,          -1.129273,           1.048281,          -7.458907
  2800.000,       -6866.348322,         -36.305751,         258.328844,          -0.289155,           1.059233,          -7.536834
  2900.000,       -6853.066837,          69.623576,        -495.397483,           0.554513,           1.057184,          -7.522255
  3000.000,       -6755.672776,         174.698363,       -1243.043445,           1.391374,           1.042160,          -7.415351
  3100.000,       -6575.361526,         277.628953,       -1975.432647,           2.211158,           1.014344,          -7.217433
  3200.000,       -6314.346176,         377.152005,       -2683.575956,           3.003803,           0.974079,          -6.930930
  3300.000,       -5975.830353,         472.046001,       -3358.781824,           3.759580,           0.921858,          -6.559359
  3400.000,       -5563.968903,         561.146240,       -3992.762968,           4.469213,           0.858322,          -6.107280
  3500.000,       -5083.816896,         643.359132,       -4577.738085,           5.123993,           0.784252,          -5.580242
  3600.000,       -4541.267579,         717.675617,       -5106.527358,           5.715882,           0.700556,          -4.984713
  3700.000,       -3942.980047,         783.183559,       -5572.640581,           6.237615,           0.608261,          -4.328004
  3800.000,       -3296.297509,         839.078930,       -5970.356811,           6.682790,           0.508501,          -3.618175
  3900.000,       -2609.157162,         884.675687,       -6294.794596,           7.045943,           0.402500,          -2.863936
  4000.000,       -1889.992769,         919.414188,       -6541.971879,           7.322615,           0.291559,          -2.074547
  4100.000,       -1147.631146,         942.868064,       -6708.854876,           7.509412,           0.177039,          -1.259695
  4200.000,        -391.183829,         954.749448,       -6793.395313,           7.604041,           0.060346,          -0.429382
  4300.000,         370.064767,         954.912511,       -6794.555566,           7.605340,          -0.057088,           0.406201
  4400.000,        1126.771294,         943.355251,       -6712.321394,           7.513293,          -0.173821,           1.236798
  4500.000,        1869.648153,         920.219521,       -6547.702115,           7.329030,          -0.288420,           2.052216
  4600.000,        2589.577488,         885.789280,       -6302.718220,           7.054812,          -0.399480,           2.842445
  4700.000,        3277.723091,         840.487115,       -5980.376570,           6.694006,          -0.505636,           3.597786
  4800.000,        3925.638862,         784.869053,       -5584.633494,           6.251039,          -0.605586,           4.308970
  4900.000,        4525.372469,         719.617733,       -5120.346230,           5.731349,          -0.698104,           4.967266
  5000.000,        5069.562952,         645.534032,       -4593.213305,           5.141315,          -0.782053,           5.564596
  5100.000,        5551.531074,         563.527231,       -4009.704599,           4.488177,          -0.856403,           6.093627
  5200.000,        5965.361297,         474.603859,       -3376.981928,           3.779952,          -0.920243,           6.547867
  5300.000,        6305.974388,         379.855335,       -2702.811151,           3.025334,          -0.972787,           6.921740
  5400.000,        6569.189759,         280.444576,       -1995.466845,           2.233583,          -1.013392,           7.210658
  5500.000,        6751.776779,         177.591721,       -1263.630752,           1.414418,          -1.041559,           7.411075
  5600.000,        6851.494430,          72.559155,        -516.285218,           0.577893,          -1.056941,           7.520529
  5700.000,        6867.118803,         -33.363980,         237.397053,          -0.265725,          -1.059352,           7.537680
  5800.000,        6798.458132,        -138.877616,         988.165581,          -1.106082,          -1.048760,           7.462314
  5900.000,        6646.355136,        -242.686707,        1726.805647,          -1.932863,          -1.025296,           7.295359
  6000.000,        6412.676685,        -343.517132,        2444.251397,          -2.735920,          -0.989248,           7.038862
  6100.000,        6100.290880,        -440.131325,        3131.697107,          -3.505398,          -0.941058,           6.695972
  6200.000,        5713.031856,        -531.343474,        3780.705265,          -4.231851,          -0.881317,           6.270898
  6300.000,        5255.652718,        -616.034065,        4383.310132,          -4.906364,          -0.810760,           5.768857
  6400.000,        4733.767207,        -693.163630,        4932.115508,          -5.520657,          -0.730252,           5.196010
  6500.000,        4153.780796,        -761.785504,        5420.385514,          -6.067192,          -0.640780,           4.559389
  6600.000,        3522.812072,        -821.057442,        5842.127263,          -6.539259,          -0.543444,           3.866808
  6700.000,        2848.605363,        -870.251956,        6192.164419,          -6.931066,          -0.439438,           3.126766
  6800.000,        2139.435689,        -908.765247,        6466.200726,          -7.237803,          -0.330039,           2.348347
  6900.000,        1404.007196,        -936.124615,        6660.872741,          -7.455705,          -0.216588,           1.541106
  7000.000,         651.346321,        -951.994257,        6773.791116,          -7.582097,          -0.100480,           0.714949
  7100.000,        -109.308991,        -956.179396,        6803.569922,          -7.615430,           0.016862,          -0.119983
  7200.000,        -868.622676,        -948.628663,        6749.843663,          -7.555292,           0.133998,          -0.953442
  7300.000,       -1617.275136,        -929.434733,        6613.271761,          -7.402423,           0.249488,          -1.775199
  7400.000,       -2346.077625,        -898.833189,        6395.530459,          -7.158699,           0.361916,          -2.575168
  7500.000,       -3046.085031,        -857.199624,        6099.292251,          -6.827112,           0.469902,          -3.343529
  7600.000,       -3708.705663,        -805.045037,        5728.193081,          -6.411730,           0.572121,          -4.070854
  7700.000,       -4325.806706,        -743.009558,        5286.787712,          -5.917652,           0.667318,          -4.748213
  7800.000,       -4889.814039,        -671.854593,        4780.493829,          -5.350943,           0.754324,          -5.367295
  7900.000,       -5393.805197,        -592.453478,        4215.525536,          -4.718558,           0.832072,          -5.920500
  8000.000,       -5831.594339,        -505.780758,        3598.817092,          -4.028258,           0.899607,          -6.401038
  8100.000,       -6197.808165,        -412.900231,        2937.937801,          -3.288517,           0.956101,          -6.803012
  8200.000,       -6487.951873,        -314.951885,        2240.999104,          -2.508414,           1.000860,          -7.121488
  8300.000,       -6698.464321,        -213.137909,        1516.555026,          -1.697523,           1.033334,          -7.352556
  8400.000,       -6826.761740,        -108.707940,         773.497188,          -0.865797,           1.053126,          -7.493382
  8500.000,       -6871.269445,          -2.943722,          20.945668,          -0.023445,           1.059992,          -7.542235
  8600.000,       -6831.441161,         102.856628,        -731.862934,           0.819195,           1.053848,          -7.498518
  8700.000,       -6707.765728,         207.394544,       -1475.688861,           1.651781,           1.034769,          -7.362766
  8800.000,       -6501.761104,         309.386960,       -2201.402605,           2.464093,           1.002990,          -7.136645
  8900.000,       -6215.955730,         407.582048,       -2900.096966,           3.246161,           0.958901,          -6.822932
  9000.000,       -5853.857499,         500.774592,       -3563.196369,           3.988387,           0.903042,          -6.425475
  9100.000,       -5419.910701,         587.820772,       -4182.562122,           4.681661,           0.836099,          -5.949154
  9200.000,       -4919.441475,         667.652208,       -4750.592308,           5.317473,           0.758895,          -5.399815
  9300.000,       -4358.592436,         739.289073,       -5260.315088,           5.888021,           0.672376,          -4.784200
  9400.000,       -3744.247284,         801.852116,       -5705.474269,           6.386300,           0.577604,          -4.109866
  9500.000,       -3083.946315,         854.573456,       -6080.606097,           6.806196,           0.475743,          -3.385088
  9600.000,       -2385.793874,         896.806007,       -6381.106311,           7.142554,           0.368043,          -2.618762
  9700.000,       -1658.358884,         928.031419,       -6603.286657,           7.391247,           0.255826,          -1.820294
  9800.000,        -910.569673,         947.866439,       -6744.420157,           7.549222,           0.140468,          -0.999485
  9900.000,        -151.604391,         956.067618,       -6802.774581,           7.614539,           0.023387,          -0.166408
 10000.000,         609.221639,         952.534298,       -6777.633701,           7.586398,          -0.093981,           0.668711
 10100.000,        1362.570258,         937.309845,       -6669.306090,           7.465144,          -0.210196,           1.495623
 10200.000,        2099.195081,         910.581120,       -6479.121330,           7.252265,          -0.323831,           2.304177
 10300.000,        2810.054986,         872.676184,       -6209.413694,           6.950374,          -0.433491,           3.084451
 10400.000,        3486.425082,         824.060270,       -5863.493497,           6.563175,          -0.537831,           3.826868
 10500.000,        4120.003798,         765.330078,       -5445.606463,           6.095422,          -0.635570,           4.522314
 10600.000,        4703.014769,         697.206444,       -4960.881619,           5.552856,          -0.725508,           5.162255
 10700.000,        5228.302286,         620.525497,       -4415.268336,           4.942136,          -0.806541,           5.738836
 10800.000,        5689.419122,         536.228399,       -3815.463318,           4.270757,          -0.877675,           6.244980
 10900.000,        6080.705660,         445.349788,       -3168.828398,           3.546960,          -0.938036,           6.674475
 11000.000,        6397.359362,         349.005081,       -2483.300187,           2.779629,          -0.986885,           7.022049
 11100.000,        6635.493711,         248.376786,       -1767.292662,           1.978181,          -1.023620,           7.283437
 11200.000,        6792.185915,         144.699985,       -1029.593895,           1.152454,          -1.047792,           7.455430
 11300.000,        6865.512778,          39.247179,        -279.258187,           0.312582,          -1.059104,           7.535917
 11400.000,        6854.574307,         -66.687336,         474.505055,          -0.531127,          -1.057417,           7.523910
 11500.000,        6759.504758,        -171.803350,        1222.444358,          -1.368317,          -1.042751,           7.419557
 11600.000,        6581.470988,        -274.810699,        1955.379731,          -2.188712,          -1.015286,           7.224139
 11700.000,        6322.658131,        -374.445101,        2664.315333,          -2.982244,          -0.975361,           6.940053
 11800.000,        5986.242784,        -469.483670,        3340.549894,          -3.739173,          -0.923464,           6.570788
 11900.000,        5576.354010,        -558.759932,        3975.783504,          -4.450208,          -0.860233,           6.120874
 12000.000,        5098.022667,        -641.178135,        4562.219488,          -5.106622,          -0.786443,           5.595835
 12100.000,        4557.119657,        -715.726701,        5092.660100,          -5.700360,          -0.703001,           5.002113
 12200.000,        3960.283869,        -781.490643,        5560.594863,          -6.224132,          -0.610931,           4.346998
 12300.000,        3314.840692,        -837.662794,        5960.280480,          -6.671512,          -0.511362,           3.638528
 12400.000,        2628.712113,        -883.553711,        6286.811326,          -7.037007,          -0.405517,           2.885401
 12500.000,        1910.319475,        -918.600144,        6536.179653,          -7.316132,          -0.294694,           2.096858
 12600.000,        1168.480124,        -942.371942,        6705.324787,          -7.505461,          -0.180255,           1.282580
 12700.000,         412.299184,        -954.577338,        6792.170689,          -7.602670,          -0.063603,           0.452559
 12800.000,        -348.942199,        -955.066525,        6795.651437,          -7.606566,           0.053829,          -0.383016
 12900.000,       -1105.900765,        -943.833500,        6715.724309,          -7.517102,           0.170601,          -1.213890
 13000.000,       -1849.285822,        -921.016133,        6553.370309,          -7.335374,           0.285279,          -2.029865
 13100.000,       -2569.973276,        -886.894479,        6310.582122,          -7.063614,           0.396455,          -2.820926
 13200.000,       -3259.117615,        -841.887336,        5990.339661,          -6.705158,           0.502766,          -3.577364
 13300.000,       -3908.260480,        -786.547110,        5596.573491,          -6.264404,           0.602905,          -4.289894
 13400.000,       -4509.434478,        -721.553030,        5134.116583,          -5.746763,           0.695645,          -4.949772
 13500.000,       -5055.260971,        -647.702815,        4608.645002,          -5.158588,           0.779847,          -5.548897
 13600.000,       -5539.040641,        -565.902882,        4026.608235,          -4.507097,           0.854477,          -6.079917
 13700.000,       -5954.835717,        -477.157220,        3395.150033,          -3.800288,           0.918619,          -6.536314
 13800.000,       -6297.542847,        -382.555066,        2722.020735,          -3.046835,           0.971486,          -6.912486
 13900.000,       -6562.955744,        -283.257542,        2015.482135,          -2.255987,           1.012430,          -7.203816
 14000.000,       -6747.816806,        -180.483395,        1284.206086,          -1.437448,           1.040948,          -7.406728
 14100.000,       -6849.857101,         -75.494048,         537.168060,          -0.601268,           1.056689,          -7.518732
 14200.000,       -6867.824215,          30.421892,        -216.463012,           0.242293,           1.059461,          -7.538454
 14300.000,       -6801.497626,         135.964443,        -967.437280,           1.082880,           1.049229,          -7.465651
 14400.000,       -6651.691407,         239.838205,       -1706.537500,           1.910176,           1.026119,          -7.301216
 14500.000,       -6420.244236,         340.768261,       -2424.692169,           2.714027,           0.990415,          -7.047169
 14600.000,       -6109.996830,         437.515826,       -3113.086862,           3.484567,           0.942555,          -6.706626
 14700.000,       -5724.757077,         528.893447,       -3763.272420,           4.212338,           0.883126,          -6.283768
 14800.000,       -5269.253298,         613.779582,       -4367.268652,           4.888408,           0.812858,          -5.783786
 14900.000,       -4749.076216,         691.132362,       -4917.662282,           5.504479,           0.732613,          -5.212814
 15000.000,       -4170.610336,         760.002382,       -5407.697937,           6.052990,           0.643377,          -4.577862
 15100.000,       -3540.955582,         819.544351,       -5831.361059,           6.527209,           0.546243,          -3.886723
 15200.000,       -2867.840154,         869.027467,       -6183.451729,           6.921314,           0.442406,          -3.147879
 15300.000,       -2159.525680,         907.844390,       -6459.648487,           7.230469,           0.333138,          -2.370399
 15400.000,       -1424.705807,         935.518692,       -6656.561373,           7.450879,           0.219781,          -1.563826
 15500.000,        -672.399504,         951.710705,       -6771.773535,           7.579839,           0.103727,          -0.738058
 15600.000,          88.159637,         956.221694,       -6803.870893,           7.615767,          -0.013600,           0.096768
 15700.000,         847.636733,         948.996293,       -6752.459491,           7.558220,          -0.130760,           0.930407
 15800.000,        1596.710178,         930.123184,       -6618.170340,           7.407907,          -0.246315,           1.752626
 15900.000,        2326.186061,         899.834009,       -6402.651665,           7.166670,          -0.358848,           2.553334
 16000.000,        3027.111004,         858.500530,       -6108.548681,           6.837473,          -0.466975,           3.322702
 16100.000,        3690.882055,         806.630062,       -5739.471123,           6.424354,          -0.569372,           4.051289
 16200.000,        4309.352279,         744.859248,       -5299.948944,           5.932384,          -0.664780,           4.730152
 16300.000,        4874.930750,         673.946246,       -4795.376713,           5.367602,          -0.752028,           5.350958
 16400.000,        5380.675720,         594.761421,       -4231.947404,           4.736939,          -0.830047,           5.906088
 16500.000,        5820.379820,         508.276664,       -3616.576387,           4.048137,          -0.897877,           6.388729
 16600.000,        6188.646248,         415.553466,       -2956.816549,           3.309649,          -0.954688,           6.792955
 16700.000,        6480.955009,         317.729884,       -2260.765594,           2.530539,          -0.999780,           7.113808
 16800.000,        6693.718387,         216.006576,       -1536.966651,           1.720371,          -1.032602,           7.347347
 16900.000,        6824.324987,         111.632066,        -794.303420,           0.889086,          -1.052750,           7.490707
 17000.000,        6871.171781,           5.887415,         -41.891136,           0.046890,          -1.059977,           7.542128
 17100.000,        6833.683784,         -99.929496,         711.035307,          -0.795882,          -1.054194,           7.500980
 17200.000,        6712.321114,        -204.519900,        1455.234706,          -1.628886,          -1.035472,           7.367766
 17300.000,        6508.573340,        -306.600087,        2181.572973,          -2.441897,          -1.004041,           7.144123
 17400.000,        6224.941205,        -404.917151,        2881.135239,          -3.224937,          -0.960287,           6.832795
 17500.000,        5864.905929,        -498.264379,        3545.335278,          -3.968395,          -0.904746,           6.437603
 17600.000,        5432.886479,        -585.496053,        4166.020889,          -4.663146,          -0.838101,           5.963397
 17700.000,        4934.185341,        -665.541516,        4735.573955,          -5.300663,          -0.761169,           5.415999
 17800.000,        4374.923427,        -737.418314,        5247.003946,          -5.873121,          -0.674895,           4.802126
 17900.000,        3761.964959,        -800.244251,        5694.033716,          -6.373494,          -0.580337,           4.129313
 18000.000,        3102.833213,        -853.248220,        6071.176550,          -6.795641,          -0.478657,           3.405819
 18100.000,        2405.618182,        -895.779665,        6373.803506,          -7.134380,          -0.371101,           2.640522
 18200.000,        1678.877284,        -927.316567,        6598.200226,          -7.385553,          -0.258991,           1.842816
 18300.000,         931.530328,        -947.471852,        6741.612530,          -7.546079,          -0.143702,           1.022492
 18400.000,         172.750037,        -955.998140,        6802.280217,          -7.613986,          -0.026649,           0.189619
 18500.000,        -588.150540,        -952.790780,        6779.458669,          -7.588441,           0.090731,          -0.645582
 18600.000,       -1341.832325,        -937.889140,        6673.427991,          -7.469758,           0.206997,          -1.472860
 18700.000,       -2079.044845,        -911.476118,        6485.489572,          -7.259393,           0.320723,          -2.282060
 18800.000,       -2790.739766,        -873.875899,        6217.950116,          -6.959929,           0.430512,          -3.063250
 18900.000,       -3468.181948,        -825.549979,        5874.093324,          -6.575040,           0.535017,          -3.806843
 19000.000,       -4103.056659,        -767.091495,        5458.139597,          -6.109451,           0.632955,          -4.503712
 19100.000,       -4687.571631,        -699.217950,        4975.194231,          -5.568877,           0.723125,          -5.145304
 19200.000,       -5214.552694,        -622.762405,        4431.184758,          -4.959951,           0.804420,          -5.723744
 19300.000,       -5677.531834,        -538.663252,        3832.788196,          -4.290149,           0.875841,          -6.231932
 19400.000,       -6070.826577,        -447.952702,        3187.349091,          -3.567691,           0.936512,          -6.663631
 19500.000,       -6389.609737,        -351.744108,        2502.789378,          -2.801443,           0.985689,          -7.013543
 19600.000,       -6629.968660,        -251.218309,        1787.511146,          -2.000812,           1.022768,          -7.277372
 19700.000,       -6788.953251,        -147.609127,        1050.293516,          -1.175623,           1.047294,          -7.451881
 19800.000,       -6864.612179,         -42.188234,         300.184884,          -0.336005,           1.058965,          -7.534928
 19900.000,       -6856.016826,          63.750465,        -453.608130,           0.507737,           1.057639,          -7.525493
 20000.000,       -6763.272690,         168.906710,       -1201.833689,           1.345247,           1.043332,          -7.423693
 20100.000,       -6587.518086,         271.989842,       -1935.308286,           2.166246,           1.016219,          -7.230776
 20200.000,       -6330.910176,         371.734649,       -2645.029464,           2.960657,           0.976634,          -6.949111
 20300.000,       -5996.598491,         466.916891,       -3322.286310,           3.718730,           0.925062,          -6.582155
 20400.000,       -5588.686277,         556.368330,       -3958.766367,           4.431160,           0.862135,          -6.134411
 20500.000,       -5112.180132,         638.991063,       -4546.657662,           5.089203,           0.788627,          -5.611375
 20600.000,       -4572.928555,         713.771003,       -5078.744585,           5.684784,           0.705440,          -5.019466
 20700.000,       -3977.550165,         779.790323,       -5548.496455,           6.210590,           0.613594,          -4.365950
 20800.000,       -3333.352465,         836.238720,       -5950.147672,           6.660170,           0.514218,          -3.658848
 20900.000,       -2648.242155,         882.423364,       -6278.768484,           7.028004,           0.408529,          -2.906838
 21000.000,       -1930.628080,         917.777396,       -6530.325493,           7.309579,           0.297827,          -2.119150
 21100.000,       -1189.318030,         941.866891,       -6701.731161,           7.501439,           0.183469,          -1.305453
 21200.000,        -433.410632,         954.396183,       -6790.881705,           7.601227,           0.066860,          -0.475732
 21300.000,         327.816324,         955.211490,       -6796.682915,           7.607721,          -0.050570,           0.359827
 21400.000,        1085.019757,         944.302805,       -6719.063589,           7.520839,          -0.167380,           1.190970
 21500.000,        1828.905968,         921.804019,       -6558.976405,           7.341649,          -0.282135,           2.007495
 21600.000,        2550.344712,         887.991274,       -6318.386227,           7.072350,          -0.393427,           2.799381
 21700.000,        3240.481258,         843.279580,       -6000.245990,           6.716246,          -0.499891,           3.556908
 21800.000,        3890.845066,         788.217714,       -5608.460456,           6.277710,          -0.600219,           4.270778
 21900.000,        4493.453758,         723.481490,       -5147.838287,           5.762122,          -0.693180,           4.932231
 22000.000,        5040.911089,         649.865462,       -4624.033029,           5.175812,          -0.777633,           5.533146
 22100.000,        5526.497723,         568.273171,       -4043.473716,           4.525975,          -0.852542,           6.066149
 22200.000,        5944.253711,         479.706059,       -3413.285967,           3.820588,          -0.916987,           6.524698
 22300.000,        6289.051634,         385.251172,       -2741.204526,           3.068308,          -0.970177,           6.903165
 22400.000,        6556.659542,         286.067823,       -2035.478327,           2.278369,          -1.011459,           7.196905
 22500.000,        6743.792893,         183.373360,       -1304.769251,           1.460465,          -1.040327,           7.402311
 22600.000,        6848.154865,          78.428224,        -558.045812,           0.624637,          -1.056426,           7.516864
 22700.000,        6868.464550,         -27.479517,         195.526921,          -0.218859,          -1.059559,           7.539157
 22800.000,        6804.472672,        -133.049982,         946.699813,          -1.059668,          -1.049688,           7.468916
 22900.000,        6656.964649,        -236.987430,        1686.253183,          -1.887471,          -1.026932,           7.307004
 23000.000,        6427.750952,        -338.016162,        2405.109965,          -2.692108,          -0.991573,           7.055408
 23100.000,        6119.644885,        -434.896181,        3094.447118,          -3.463703,          -0.944043,           6.717216
 23200.000,        5736.428053,        -526.438409,        3745.803915,          -4.192785,          -0.884926,           6.296579
 23300.000,        5282.803949,        -611.519283,        4351.185790,          -4.870406,          -0.814948,           5.798659
 23400.000,        4764.340225,        -689.094545,        4903.162459,          -5.488249,          -0.734968,           5.229569
 23500.000,        4187.400357,        -758.212058,        5394.959120,          -6.038731,          -0.645967,           4.596292
 23600.000,        3559.065538,        -818.023494,        5820.539600,          -6.515096,          -0.549037,           3.906601
 23700.000,        2887.047771,        -867.794744,        6174.680447,          -6.911496,          -0.445369,           3.168962
 23800.000,        2179.595207,        -906.914931,        6453.035039,          -7.223066,          -0.336234,           2.392428
 23900.000,        1445.390918,        -934.903904,        6652.186931,          -7.445982,          -0.222972,           1.586531
 24000.000,         693.446315,        -951.418135,        6769.691789,          -7.577509,          -0.106974,           0.761160
 24100.000,         -67.009449,        -956.254932,        6804.107393,          -7.616031,           0.010337,          -0.073553
 24200.000,        -826.642758,        -949.354931,        6755.011335,          -7.561077,           0.127522,          -0.907363
 24300.000,       -1576.130091,        -930.802821,        6623.006207,          -7.413320,           0.243141,          -1.730036
 24400.000,       -2306.272455,        -900.826303,        6409.712202,          -7.174573,           0.355776,          -2.531475
 24500.000,       -3008.108294,        -859.793302,        6117.747228,          -6.847769,           0.464044,          -3.301844
 24600.000,       -3673.023474,        -808.207445,        5750.694780,          -6.436916,           0.566617,          -4.031687
 24700.000,       -4292.857019,        -746.701881,        5313.059956,          -5.947059,           0.662235,          -4.712046
 24800.000,       -4860.001268,        -676.031513,        4810.214158,          -5.384210,           0.749725,          -5.334571
 24900.000,       -5367.495257,        -597.063728,        4248.329171,          -4.755276,           0.828013,          -5.891621
 25000.000,       -5809.110149,        -510.767754,        3634.301412,          -4.067977,           0.896139,          -6.376358
 25100.000,       -6179.425690,        -418.202763,        2975.667280,          -3.330749,           0.953265,          -6.782835
 25200.000,       -6473.896734,        -320.504872,        2280.510662,          -2.552641,           0.998692,          -7.106060
 25300.000,       -6688.909027,        -218.873196,        1557.363711,          -1.743202,           1.031860,          -7.342068
 25400.000,       -6821.823570,        -114.555133,         815.102124,          -0.912367,           1.052364,          -7.487961
 25500.000,       -6871.009009,          -8.831053,          62.836208,          -0.070334,           1.059952,          -7.541950
 25600.000,       -6835.861655,          97.001416,        -690.200942,           0.772562,           1.054530,          -7.503370
 25700.000,       -6716.812896,         201.643319,       -1434.766763,           1.605975,           1.036165,          -7.372697
 25800.000,       -6515.323904,         303.810308,       -2161.722669,           2.419678,           1.005082,          -7.151533
 25900.000,       -6233.867696,         402.248418,       -2862.146212,           3.203682,           0.961664,          -6.842593
 26000.000,       -5875.898784,         495.749445,       -3527.440593,           3.948365,           0.906442,          -6.449669
 26100.000,       -5445.810778,         583.165787,       -4149.440181,           4.644587,           0.840095,          -5.977584
 26200.000,       -4948.882453,         663.424518,       -4720.510730,           5.283802,           0.763436,          -5.432131
 26300.000,       -4391.212964,         735.540568,       -5233.643086,           5.858166,           0.677408,          -4.820006
 26400.000,       -3779.646988,         798.628804,       -5682.539208,           6.360628,           0.583065,          -4.148722
 26500.000,       -3121.690710,         851.914899,       -6061.689475,           6.785022,           0.481566,          -3.426518
 26600.000,       -2425.419696,         894.744835,       -6366.440305,           7.126138,           0.374156,          -2.662257
 26700.000,       -1699.379776,         926.592929,       -6593.051274,           7.379790,           0.262154,          -1.865321
 26800.000,        -952.482157,         947.068288,       -6738.741023,           7.542865,           0.146934,          -1.045490
 26900.000,        -193.894045,         955.919603,       -6801.721399,           7.613361,           0.029911,          -0.212827
 27000.000,         567.073867,         953.038235,       -6781.219398,           7.590412,          -0.087479,           0.622448
 27100.000,        1321.081677,         938.459548,       -6677.486657,           7.474301,          -0.203796,           1.450083
 27200.000,        2058.874910,         912.362479,       -6491.796361,           7.266453,          -0.317611,           2.259920
 27300.000,        2771.398102,         875.067335,       -6226.427619,           6.969418,          -0.427528,           3.042020
 27400.000,        3449.905950,         827.031865,       -5884.637491,           6.586842,          -0.532198,           3.786783
 27500.000,        4086.070642,         768.845643,       -5470.621012,           6.123422,          -0.630335,           4.485067
 27600.000,        4672.084076,         701.222831,       -4989.459700,           5.584844,          -0.720736,           5.128304
 27700.000,        5200.753691,         624.993411,       -4447.059192,           4.977720,          -0.802291,           5.708597
 27800.000,        5665.590747,         541.093001,       -3850.076756,           4.309501,          -0.873999,           6.218825
 27900.000,        6060.889969,         450.551371,       -3205.839582,           3.588388,          -0.934979,           6.652724
 28000.000,        6381.799566,         354.479802,       -2522.254853,           2.823232,          -0.984484,           7.004970
 28100.000,        6624.380787,         254.057451,       -1807.712692,           2.023424,          -1.021906,           7.271239
 28200.000,        6785.656259,         150.516871,       -1070.983185,           1.198782,          -1.046785,           7.448262
 28300.000,        6863.646534,          45.128890,        -321.108737,           0.359426,          -1.058816,           7.533868
 28400.000,        6857.394380,         -60.812990,         432.706908,          -0.484341,          -1.057852,           7.527006
 28500.000,        6766.976536,        -166.008469,        1181.211632,          -1.322164,          -1.043903,           7.427759
 28600.000,        6593.502764,        -269.166407,        1915.218503,          -2.143759,          -1.017143,           7.237345
 28700.000,        6339.102232,        -369.020674,        2625.718532,          -2.939042,          -0.977898,           6.958103
 28800.000,        6006.897378,        -464.345688,        3303.991246,          -3.698252,          -0.926650,           6.593459
 28900.000,        5600.965589,        -553.971455,        3941.711719,          -4.412070,          -0.864029,           6.147889
 29000.000,        5126.289156,        -636.797936,        4531.052753,          -5.071736,          -0.790804,           5.626861
 29100.000,        4588.694121,        -711.808542,        5064.780947,          -5.669154,          -0.707872,           5.036771
 29200.000,        3994.778771,        -778.082614,        5536.345473,          -6.196989,          -0.616252,           4.384861
 29300.000,        3351.832653,        -834.806723,        5939.958483,          -6.648765,          -0.517068,           3.679133
 29400.000,        2667.747103,        -881.284654,        6270.666147,          -7.018935,          -0.411538,           2.928247
 29500.000,        1950.918390,        -916.945951,        6524.409455,          -7.302957,          -0.300957,           2.141422
 29600.000,        1210.144666,        -941.352915,        6698.074033,          -7.497345,          -0.186682,           1.328313
 29700.000,         454.517972,        -954.205985,        6789.528373,          -7.599713,          -0.070116,           0.498901
