Time, X, Y, Z, VX, VY, VZ
  6000.000,        5663.069687,       -3028.212013,        2444.251397,           0.000000,           0.000000,           0.000000
  6100.000,        5317.277599,       -3022.221590,        3131.697107,           0.000000,           0.000000,           0.000000
  6200.000,        4906.900698,       -2973.782845,        3780.705265,           0.000000,           0.000000,           0.000000
  6300.000,        4437.575485,       -2882.586908,        4383.310132,           0.000000,           0.000000,           0.000000
  6400.000,        3915.658912,       -2748.934898,        4932.115508,           0.000000,           0.000000,           0.000000
  6500.000,        3348.141763,       -2573.744119,        5420.385514,           0.000000,           0.000000,           0.000000
  6600.000,        2742.554245,       -2358.545405,        5842.127263,           0.000000,           0.000000,           0.000000
  6700.000,        2106.865102,       -2105.471544,        6192.164419,           0.000000,           0.000000,           0.000000
  6800.000,        1449.375600,       -1817.236835,        6466.200726,           0.000000,           0.000000,           0.000000
  6900.000,         778.609810,       -1497.107967,        6660.872741,           0.000000,           0.000000,           0.000000
  7000.000,         103.202652,       -1148.866532,        6773.791116,           0.000000,           0.000000,           0.000000
  7100.000,        -568.212809,        -776.763604,        6803.569922,           0.000000,           0.000000,           0.000000
  7200.000,       -1227.117325,        -385.466942,        6749.843663,           0.000000,           0.000000,           0.000000
  7300.000,       -1865.215229,          19.998510,        6613.271761,           0.000000,           0.000000,           0.000000
  7400.000,       -2474.540538,         434.316072,        6395.530459,           0.000000,           0.000000,           0.000000
  7500.000,       -3047.558052,         851.947843,        6099.292251,           0.000000,           0.000000,           0.000000
  7600.000,       -3577.258119,        1267.209357,        5728.193081,           0.000000,           0.000000,           0.000000
  7700.000,       -4057.243869,        1674.347349,        5286.787712,           0.000000,           0.000000,           0.000000
  7800.000,       -4481.809814,        2067.619578,        4780.493829,           0.000000,           0.000000,           0.000000
  7900.000,       -4846.010820,        2441.375588,        4215.525536,           0.000000,           0.000000,           0.000000
  8000.000,       -5145.720618,        2790.137277,        3598.817092,           0.000000,           0.000000,           0.000000
  8100.000,       -5377.679139,        3108.678133,        2937.937801,           0.000000,           0.000000,           0.000000
  8200.000,       -5539.528121,        3392.099997,        2240.999104,           0.000000,           0.000000,           0.000000
  8300.000,       -5629.834614,        3635.906248,        1516.555026,           0.000000,           0.000000,           0.000000
  8400.000,       -5648.102130,        3836.070334,         773.497188,           0.000000,           0.000000,           0.000000
  8500.000,       -5594.769398,        3989.098624,          20.945668,           0.000000,           0.000000,           0.000000
  8600.000,       -5471.196822,        4092.086650,        -731.862934,           0.000000,           0.000000,           0.000000
  8700.000,       -5279.640905,        4142.767852,       -1475.688861,           0.000000,           0.000000,           0.000000
  8800.000,       -5023.217074,        4139.554078,       -2201.402605,           0.000000,           0.000000,           0.000000
  8900.000,       -4705.851484,        4081.567171,       -2900.096966,           0.000000,           0.000000,           0.000000
  9000.000,       -4332.222519,        3968.661091,       -3563.196369,           0.000000,           0.000000,           0.000000
  9100.000,       -3907.692851,        3801.434183,       -4182.562122,           0.000000,           0.000000,           0.000000
  9200.000,       -3438.233034,        3581.231282,       -4750.592308,           0.000000,           0.000000,           0.000000
  9300.000,       -2930.337709,        3310.135536,       -5260.315088,           0.000000,           0.000000,           0.000000
  9400.000,       -2390.935599,        2990.949932,       -5705.474269,           0.000000,           0.000000,           0.000000
  9500.000,       -1827.294551,        2627.168683,       -6080.606097,           0.000000,           0.000000,           0.000000
  9600.000,       -1246.922906,        2222.938751,       -6381.106311,           0.000000,           0.000000,           0.000000
  9700.000,        -657.468580,        1783.011937,       -6603.286657,           0.000000,           0.000000,           0.000000
  9800.000,         -66.617186,        1312.688107,       -6744.420157,           0.000000,           0.000000,           0.000000
  9900.000,         518.009408,         817.750227,       -6802.774581,           0.000000,           0.000000,           0.000000
 10000.000,        1088.952744,         304.392042,       -6777.633701,           0.000000,           0.000000,           0.000000
 10100.000,        1639.014338,        -220.860713,       -6669.306090,           0.000000,           0.000000,           0.000000
 10200.000,        2161.347880,        -751.234522,       -6479.121330,           0.000000,           0.000000,           0.000000
 10300.000,        2649.545871,       -1279.796633,       -6209.413694,           0.000000,           0.000000,           0.000000
 10400.000,        3097.719581,       -1799.546772,       -5863.493497,           0.000000,           0.000000,           0.000000
 10500.000,        3500.571314,       -2303.510776,       -5445.606463,           0.000000,           0.000000,           0.000000
 10600.000,        3853.458087,       -2784.834917,       -4960.881619,           0.000000,           0.000000,           0.000000
 10700.000,        4152.445927,       -3236.879596,       -4415.268336,           0.000000,           0.000000,           0.000000
 10800.000,        4394.354156,       -3653.311155,       -3815.463318,           0.000000,           0.000000,           0.000000
 10900.000,        4576.789155,       -4028.190511,       -3168.828398,           0.000000,           0.000000,           0.000000
 11000.000,        4698.167246,       -4356.057378,       -2483.300187,           0.000000,           0.000000,           0.000000
 11100.000,        4757.726489,       -4632.008903,       -1767.292662,           0.000000,           0.000000,           0.000000
 11200.000,        4755.527341,       -4851.771563,       -1029.593895,           0.000000,           0.000000,           0.000000
 11300.000,        4692.442268,       -5011.765318,        -279.258187,           0.000000,           0.000000,           0.000000
 11400.000,        4570.134569,       -5109.159045,         474.505055,           0.000000,           0.000000,           0.000000
 11500.000,        4391.026786,       -5141.916445,        1222.444358,           0.000000,           0.000000,           0.000000
 11600.000,        4158.259253,       -5108.831693,        1955.379731,           0.000000,           0.000000,           0.000000
 11700.000,        3875.639418,       -5009.554280,        2664.315333,           0.000000,           0.000000,           0.000000
 11800.000,        3547.582746,       -4844.602589,        3340.549894,           0.000000,           0.000000,           0.000000
 11900.000,        3179.046065,       -4615.365946,        3975.783504,           0.000000,           0.000000,           0.000000
 12000.000,        2775.454363,       -4324.095003,        4562.219488,           0.000000,           0.000000,           0.000000
 12100.000,        2342.622078,       -3973.880481,        5092.660100,           0.000000,           0.000000,           0.000000
 12200.000,        1886.670030,       -3568.620482,        5560.594863,           0.000000,           0.000000,           0.000000
 12300.000,        1413.939162,       -3112.976681,        5960.280480,           0.000000,           0.000000,           0.000000
 12400.000,         930.902309,       -2612.319931,        6286.811326,           0.000000,           0.000000,           0.000000
 12500.000,         444.075221,       -2072.665897,        6536.179653,           0.000000,           0.000000,           0.000000
 12600.000,         -40.071933,       -1500.601519,        6705.324787,           0.000000,           0.000000,           0.000000
 12700.000,        -515.201372,        -903.203221,        6792.170689,           0.000000,           0.000000,           0.000000
 12800.000,        -975.191644,        -287.947883,        6795.651437,           0.000000,           0.000000,           0.000000
 12900.000,       -1414.217587,         337.382268,        6715.724309,           0.000000,           0.000000,           0.000000
 13000.000,       -1826.825235,         964.799633,        6553.370309,           0.000000,           0.000000,           0.000000
 13100.000,       -2208.000716,        1586.214769,        6310.582122,           0.000000,           0.000000,           0.000000
 13200.000,       -2553.232238,        2193.542125,        5990.339661,           0.000000,           0.000000,           0.000000
 13300.000,       -2858.564393,        2778.806569,        5596.573491,           0.000000,           0.000000,           0.000000
 13400.000,       -3120.644114,        3334.249301,        5134.116583,           0.000000,           0.000000,           0.000000
 13500.000,       -3336.757738,        3852.431728,        4608.645002,           0.000000,           0.000000,           0.000000
 13600.000,       -3504.858769,        4326.335899,        4026.608235,           0.000000,           0.000000,           0.000000
 13700.000,       -3623.586055,        4749.460130,        3395.150033,           0.000000,           0.000000,           0.000000
 13800.000,       -3692.272238,        5115.908523,        2722.020735,           0.000000,           0.000000,           0.000000
 13900.000,       -3710.942480,        5420.473121,        2015.482135,           0.000000,           0.000000,           0.000000
 14000.000,       -3680.303580,        5658.707579,        1284.206086,           0.000000,           0.000000,           0.000000
 14100.000,       -3601.723765,        5826.991297,         537.168060,           0.000000,           0.000000,           0.000000
 14200.000,       -3477.203533,        5922.583096,        -216.463012,           0.000000,           0.000000,           0.000000
 14300.000,       -3309.338070,        5943.663670,        -967.437280,           0.000000,           0.000000,           0.000000
 14400.000,       -3101.271864,        5889.366160,       -1706.537500,           0.000000,           0.000000,           0.000000
 14500.000,       -2856.646257,        5759.794373,       -2424.692169,           0.000000,           0.000000,           0.000000
 14600.000,       -2579.540746,        5556.028339,       -3113.086862,           0.000000,           0.000000,           0.000000
 14700.000,       -2274.408942,        5280.117028,       -3763.272420,           0.000000,           0.000000,           0.000000
 14800.000,       -1946.010160,        4935.058273,       -4367.268652,           0.000000,           0.000000,           0.000000
 14900.000,       -1599.337653,        4524.766063,       -4917.662282,           0.000000,           0.000000,           0.000000
 15000.000,       -1239.544561,        4054.025589,       -5407.697937,           0.000000,           0.000000,           0.000000
 15100.000,        -871.868637,        3528.436545,       -5831.361059,           0.000000,           0.000000,           0.000000
 15200.000,        -501.556857,        2954.345377,       -6183.451729,           0.000000,           0.000000,           0.000000
 15300.000,        -133.790972,        2338.767320,       -6459.648487,           0.000000,           0.000000,           0.000000
 15400.000,         226.384934,        1689.299180,       -6656.561373,           0.000000,           0.000000,           0.000000
 15500.000,         574.133877,        1014.023989,       -6771.773535,           0.000000,           0.000000,           0.000000
 15600.000,         904.891422,         321.408718,       -6803.870893,           0.000000,           0.000000,           0.000000
 15700.000,        1214.426290,        -379.803610,       -6752.459491,           0.000000,           0.000000,           0.000000
 15800.000,        1498.895263,       -1080.706029,       -6618.170340,           0.000000,           0.000000,           0.000000
 15900.000,        1754.891715,       -1772.342490,       -6402.651665,           0.000000,           0.000000,           0.000000
 16000.000,        1979.487109,       -2445.823987,       -6108.548681,           0.000000,           0.000000,           0.000000
 16100.000,        2170.264963,       -3092.444404,       -5739.471123,           0.000000,           0.000000,           0.000000
 16200.000,        2325.346883,       -3703.794573,       -5299.948944,           0.000000,           0.000000,           0.000000
 16300.000,        2443.410380,       -4271.873017,       -4795.376713,           0.000000,           0.000000,           0.000000
 16400.000,        2523.698317,       -4789.191910,       -4231.947404,           0.000000,           0.000000,           0.000000
 16500.000,        2566.019935,       -5248.876842,       -3616.576387,           0.000000,           0.000000,           0.000000
 16600.000,        2570.743575,       -5644.759033,       -2956.816549,           0.000000,           0.000000,           0.000000
 16700.000,        2538.781268,       -5971.458765,       -2260.765594,           0.000000,           0.000000,           0.000000
 16800.000,        2471.565552,       -6224.458885,       -1536.966651,           0.000000,           0.000000,           0.000000
 16900.000,        2371.018926,       -6400.167381,        -794.303420,           0.000000,           0.000000,           0.000000
 17000.000,        2239.516492,       -6495.968149,         -41.891136,           0.000000,           0.000000,           0.000000
 17100.000,        2079.842416,       -6510.259249,         711.035307,           0.000000,           0.000000,           0.000000
 17200.000,        1895.140932,       -6442.478092,        1455.234706,           0.000000,           0.000000,           0.000000
 17300.000,        1688.862672,       -6293.113173,        2181.572973,           0.000000,           0.000000,           0.000000
 17400.000,        1464.707176,       -6063.702153,        2881.135239,           0.000000,           0.000000,           0.000000
 17500.000,        1226.562500,       -5756.816254,        3545.335278,           0.000000,           0.000000,           0.000000
 17600.000,         978.442832,       -5376.031134,        4166.020889,           0.000000,           0.000000,           0.000000
 17700.000,         724.425101,       -4925.884566,        4735.573955,           0.000000,           0.000000,           0.000000
 17800.000,         468.585518,       -4411.821436,        5247.003946,           0.000000,           0.000000,           0.000000
 17900.000,         214.937021,       -3840.126729,        5694.033716,           0.000000,           0.000000,           0.000000
 18000.000,         -32.631447,       -3217.847365,        6071.176550,           0.000000,           0.000000,           0.000000
 18100.000,        -270.412935,       -2552.703839,        6373.803506,           0.000000,           0.000000,           0.000000
